transcript,comic_id
"- Honeybunch, look at this comic strip!
- I think the cartoonist may have misplaced his glasses! Why?
- It doesn't look quite right.
- Actually, I think it looks better than usual!",dr100710
"-
-
-
-
-
- For heaven's sake, Ralph! Wally wants you to take him for a walk! What are you waiting for?? I'm going to need a jacket!",dr100711
"- Bulk Club Membership Discount Warehouse Next in line, please!
- Merchandise Returns Hello! What's your refund policy?
- YOU BETTER HAVE A GOOD REASON!!
- I think I'll just keep it! I like this job!",dr100712
"- Return I'd like to return this blender. Sigh
- You bought it, changed your mind, and now you expect us to refund your money because of your dumb question??
- Here. Good luck living with yourself!
- NEXT! Maybe this toaster isn't so bad after all!",dr100713
"- I'd like to return this camera I bought last week. Hm...this camera went on sale today.
- Some people return things that go on sale, just so they can buy them again at a cheaper price!
- They think they're being clever, but end up being tormented by a guilty conscience for the rest of their sorry lives!
- Have a nice day!",dr100714
"- According to the sign, the store has a ""no questions asked"" return policy...
- So I'd like to return this!
-
- I'd rather answer questions! Nothing says I can't give you the skunk-eye!",dr100715
"- I'd like to return these items!
-
- And might I remind you that if no one returned anything, you'd be out of a job!
- Is cash OK, or would you like me to credit your account? Atta boy!",dr100716
"- One thing is for certain...
- What goes around, comes around!
- Unless we're talking about your dad's belt! Dang!",dr100717
"-
- GO AHEAD, NORM! JUMP!!
-
-
- SPLOOSH!
- HA! That was HILARIOUS!! You should've seen yourself! You were scared to death! I wasn't scared, dad...
- Halfway down, I remembered I had your cell phone in my pocket!",dr100718
"- DING DONG!
- Hello! May I speak to the head of the household?
- MOM! MOM! MOM! HONEYBUNCH!",dr100719
"- I'm back!
- Well, it's about time!
- What took you so long to drive home?
- I hit every stop sign!",dr100720
"- People who text while driving are stupid.
- People who text in theaters are rude.
- People who text in buffet lines are beneath contempt! text text text",dr100721
"- SLAM!
- There's the front door! One of our kids just came home.
- biddle-iddle-oop! It's Patrick!
- I recognize our kids by their text alerts! biddle-iddle-oop!",dr100722
"- Look what I bought, honeybunch! Low-fat ice-cream!
- I'm finally getting serious about losing weight! Good for you, Ralph!
- Although it might be better if it wasn't low-fat CHOCOLATE CHIP COOKIE DOUGH ice cream! Hey, it's a step in the right direction!",dr100723
"- Wanna go for a walk, Wally?
- Wally is so smart!
- When he hears the word ""walk"", he goes and gets his leash! That's nothing.
- I can't figure out how he puts on his harness!",dr100724
"- BAM!
- BOP!
-
-
- SMACK!
- Darned fishing net! Let's cut him loose and try to roll him back in the water!",dr100725
"- Whatcha doin', dad? Sit-ups!
- Now that it's summer I need to work on my beach body!
- You've already got a beach body, dad!
- You look like an island!",dr100726
"-
- OK, kids! Make me look good!
- DIG DIG MOLD pat pat SCULPT mold dig PAT PAT
-",dr100727
"- Watch this, Norman. It never fails...
- As soon as your dad's meal arrives, he'll wish he'd ordered something else!
- That looks good. I wish I'd ordered what you guys got!
- Amazing! It's called ""menu order disorder."" Dang!",dr100728
"- Enjoy! Dang! I wish I'd ordered what YOU got!
- You did! She got our orders mixed up!
- Oh yeah! This is yours and this is yours!
- Enjoy! Dang! I wish I'd ordered that!",dr100729
"- I love digital photography!
- I can see all our photos on the computer!
- the best part is that I can erase all of my lines and wrinkles!
- Darn! The computer just crashed! That was bound to happen!",dr100730
"- Run under the waterfall, Penny!
- OK!
- Hee hee hee! Ha ha ha!
- Kids are easy to please! Dads are easy to please!",dr100731
"- Package for you, Mr. Drabble!
- ...sigh... Thanks!
- I can remember when our cell phone bill used to come in an ENVELOPE! text text text text text text text texty text text texty text text",dr100801
"- Ralph, we need to get you a Facebook page! What's that?
- It's a social networking site! A place where your friends can always find you!
- My friends already know where to find me!
- I know, but sometimes the frozen yogurt shop is closed! I was thinking of the driving range, smarty!",dr100802
"- You'll enjoy being on this social networking site, Ralph!
- It's a great way to reconnect with long lost friends!
- Why would I want to do that?
- There's a reason why some long-lost friends become long lost!",dr100803
"- OK, Ralph, now we need to fill out your profile! What's your favorite TV show?
- ""The Munsters"". OK, What's your favorite movie?
- ""Meet The Munsters"". Favorite music?
- The theme song from ""The Munsters."" Maybe I'll just leave all this blank for now.",dr100804
"- Look, Ralph! Someone already wants to ""friend"" you!
- I told you once we set up your account, you'd start hearing from your long-lost friends and relatives!
- It's your uncle Larry! Uncle Larry? I remember uncle Larry!
- He probably wants to borrow money again! Hit ""Ignore""!",dr100805
"- Your mom set me up with my own Facebook page!
- I've finally joined the 21st century! I don't feel like an old fuddy-duddy anymore!
- Look, Ralph! Somebody wrote on your wall!
- WHAT?? How DARE they!! Crazy vandals! What's wrong with kids today?! Ralph, that's a GOOD thing!",dr100806
"- I have an E-mail address, a social networking page...
- A cell phone, a landline...
- A website, a mailbox...
- And STILL nobody wants to talk to me! We need to get you a twitter account!",dr100807
"- Dentistry Hello, Doctor! Hi, Ralph! Long time no see! Have a seat!
- Is that a TV?
- Yes! Now you can watch a movie while I work on your teeth! nice!
- Most of my patients love it!
- It helps take their minds off the procedure!
- Move over! I like this part!",dr100808
"- Who says golfers aren't athletes?
- You've got to be in shape to walk 18 holes!
- Or in my case, RUN 18 holes! C'mon, Norm! Don't lag behind!",dr100809
"- That ball's mine! No, that's mine!
- Boys, you should always make a distinctive marking on your ball!
- Then you'll know which one is yours!
- Is that why your ball has a stripe and says, ""Range""? Yeah, that's the reason!",dr100810
"- Putting requires intense concentration!
- BZZZZZZZ
- ZZZZZZZZZZZZZZZZZZ NO VUVUZELAS ON THE GOLF COURSE!!",dr100811
"- Dad, I have a golf tip for you. What's that, son?
- Try not to hit or lose your ball all the time!
- It not only adds strokes to your score, but it gets expensive!
- Why didn't I ever think of that? Maybe I should be an instructor.",dr100812
"- Whew! You almost hit it into the lake!
- This is amazing! I haven't lost any balls in the water all day!
-
- If I don't find the water, the water finds me!",dr100813
"- A little rain never hurt anybody!
- But dad, we're getting SOAKED! It'll pass by! Just wait it out!
- Find an overhang to get under!
- You guys are a riot!",dr100814
"- May I take your order, please? Yes, I'd like one 2-by-4...
- One ""Headless Horseman""...one ""Grim Reaper""...a side order of ""Junk Mail"", hold the ""Goop""...
- What are you TALKING about?? I don't see any of those things on the menu!
- Those things are on the SECRET menu! Secret menu??
- Regular customers know there's a secret menu, that ordinary people don't know about! That's how you prove you're not a tourist! You have to know the lingo!
- So, what would YOU like, honeybunch?
- I'll have a hamburger. A WHAT?? Why does she always have to embarrass me?",dr100815
"- Did you play baseball in high school, dad? I sure did, son!
- Were you a good hitter? Nah!
- I couldn't hit my weight!
- If he had, he would've won the battling title!",dr100816
"- Hey, wakeup! It's almost nine!
- Just because there's no school doesn't mean you can sleep until noon!
- You should know that by now! Get started on your chores!
- Summer ""vacation"" is a misnomer! I'll be glad when school starts so I can get some rest!",dr100817
"- Norman drove my car last...
- He changed all the radio buttons, adjusted the treble and bass...
- moved up the seat, tilted the steering wheel, adjusted all the mirrors...
- AND I ONLY ASKED HIM TO PULL IT INTO THE GARAGE!!",dr100818
"-
-
- Oh, for heaven's sake, Ralph...
- Finish your water so Wally can have the bottle! In due time!",dr100819
"- ...and now here's Lana with the weather! Wow!
- Why did you say, ""wow"" when the weather girl walked on?
- She's not a weather girl, she's a METEOROLOGIST! How dare you call her a weather girl! That's demeaning!
- You're right. I'm sorry! The best defense is a good offense!",dr100820
"- Aren't you a little embarrassed that he puts a leash on you to go for a walk?
- No, why?
- It implies that you're so stupid, you'd run off and get lost without it!
- I thought it was so HE wouldn't get lost! Oh, that could be!",dr100821
"-
-
-
- ...Sigh...
- glug glug glug glug glug glug!
- OK, here!
- CLOMP!
- When there's a water bottle and a wiener dog in the same room, it can be hard to concentrate! CRUCH CRUNCH",dr100822
"- ...Sigh...
- I'm sorry for the way my hair looks!
- You mean today, or just in general?
- I WAS JUST SEEKING CLARIFICATION!",dr100823
"- ...the weather forecast today is...(scan)...** I walk the line **..(scan)...
- ...in other news...(scan)...Welcome to the jungles, clones!...
- YES! THAT'S THE STATION I WANT!! WHERE'S THE ""STOP SCAN"" BUTTON??! punch! punch! press! hit!
- ...baby baby * * baby oohh! DANG!",dr100824
"- ...runner at first base. The pitcher comes set at the belt...
- ...and the umpire calls a balk!
- skattle skattle skattle
- He said BALK!",dr100825
"- Ralph, why do they... Shhh!!
-
- OK, what were you... SHHHH!! I love this commercial!
- It's hard to watch TV together. She talks during the show, and I talk during the commercials!",dr100826
"- Don't touch the plate! It's hot!
- YEEEOOW!
- What is it about the phrase ""Don't touch the plate! It's hot!"" that the male mind doesn't understand?",dr100827
"- Here you go, Ralph!
-
- Wash the windows
- Wash the car
- Paint the fence
- What IS this?
- Just think of it as your bucket list! ...Sigh...",dr100828
"- Hello?
- --oh, hi, No-Neck! What's new?
- You don't say! Is that a fact?!!
- WHAT?? No way!! That's AMAZING!!!
- HA HA HA!! That's Hilarious!!
- What happened after that??
- Are you KIDDING me? I never thought I'd see the day!!
- OK, thanks for calling! Bye!
- So, what did No-Neck have to say? Nothin'.",dr100829
